"rep","d","ang","ang_deg","method","rJ","rI1","rI2","eJ1","eJ2","eI1","eI2","time","error"
28,0.5,0,0,"PPD",5,1,4,0.782758378967819,0.270696382234262,0.94847975604631,0.116356768760749,125.177,NA
29,0.5,0,0,"PPD",5,1,4,0.792421978433864,0.282187321386322,0.952079756733997,0.116044273514063,167.61,NA
30,0.5,0,0,"PPD",5,1,4,0.786548059107843,0.277056433199834,0.950280701181063,0.117440665723331,115.524,NA
31,0.5,0,0,"PPD",5,1,4,0.784541830333085,0.276728442355312,0.951273795499591,0.11691643084396,112.165,NA
32,0.5,0,0,"PPD",5,1,4,0.789758087070625,0.271768804243024,0.949330155247807,0.117515996045046,112.51,NA
33,0.5,0,0,"PPD",5,1,4,0.785348772781057,0.291651647073215,0.948983884933765,0.117147812707146,200.83,NA
34,0.5,0,0,"PPD",5,1,4,0.79168396455944,0.285471395810356,0.95056532429764,0.115697839872726,189.246,NA
35,0.5,0,0,"PPD",5,1,4,0.781088979839258,0.286274102450279,0.943238191053481,0.116214675182577,114.908,NA
36,0.5,0,0,"PPD",5,1,4,0.786973411899282,0.279570179905995,0.94950976489261,0.117143265372533,204.518,NA
37,0.5,0,0,"PPD",5,1,4,0.780117674026781,0.275960123566329,0.950556058978234,0.115596311173947,113.97,NA
38,0.5,0,0,"PPD",5,1,4,0.777562413047161,0.279718146909769,0.950677242886583,0.116518020241569,111.599,NA
39,0.5,0,0,"PPD",5,1,4,0.786679998230596,0.281348097119931,0.948452643275241,0.116719643436345,111.872,NA
40,0.5,0,0,"PPD",5,1,4,0.776851902566713,0.288534084766917,0.950389940552344,0.117096338822799,202.74,NA
41,0.5,0,0,"PPD",5,1,4,0.782113503555091,0.274636984131703,0.948960815171853,0.115775003078226,109.797,NA
42,0.5,0,0,"PPD",5,1,4,0.790979579563418,0.282669035705557,0.949481404307314,0.114844711390681,159.959,NA
43,0.5,0,0,"PPD",5,1,4,0.778199938562827,0.280266738950344,0.951617380959334,0.116177328804754,112.046,NA
44,0.5,0,0,"PPD",5,1,4,0.781722153032971,0.272550751883595,0.948908001087891,0.116917279667055,203.235,NA
45,0.5,0,0,"PPD",5,1,4,0.781806624944831,0.276978401147526,0.950078624342984,0.116549856117738,185.267,NA
46,0.5,0,0,"PPD",5,1,4,0.776772820237839,0.280673823020604,0.949460941227318,0.116060689261238,111.441,NA
47,0.5,0,0,"PPD",5,1,4,0.786195563586876,0.281681172100002,0.950768329245657,0.116648461140032,111.397,NA
48,0.5,0,0,"PPD",5,1,4,0.782022014404756,0.282771459271962,0.950111708400186,0.117253850562302,172.204,NA
49,0.5,0,0,"PPD",5,1,4,0.782674069091817,0.289209383271654,0.950665744789355,0.116707749864491,199.941,NA
50,0.5,0,0,"PPD",5,1,4,0.787172101358191,0.284491310886349,0.95126433585941,0.116450912618223,123.399,NA
51,0.5,0,0,"PPD",5,1,4,0.799706718615101,0.287687954321062,0.949847633884324,0.116526202767843,146.488,NA
52,0.5,0,0,"PPD",5,1,4,0.774269642135783,0.281286071039689,0.95097792560993,0.116311085460281,203.945,NA
53,0.5,0,0,"PPD",5,1,4,0.775722819039644,0.285477461126604,0.949659126163404,0.11706810805882,109.399,NA
54,0.5,0,0,"PPD",5,1,4,0.784398457400706,0.281642196736644,0.951157736074563,0.117251161610782,110.661,NA
55,0.5,0,0,"PPD",5,1,4,0.794081156322216,0.284909545219491,0.94948124068721,0.117028400982231,162.309,NA
56,0.5,0,0,"PPD",5,1,4,0.792924997811033,0.274821908419466,0.949542495321402,0.115834612570026,112.556,NA
57,0.5,0,0,"PPD",5,1,4,0.789025745327071,0.278722921322823,0.950786469556056,0.116053560485165,112.849,NA
58,0.5,0,0,"PPD",5,1,4,0.772541753306846,0.283388557643061,0.949234762416702,0.116767824638842,112.776,NA
59,0.5,0,0,"PPD",5,1,4,0.788321402997022,0.283597068362156,0.949308990703706,0.116564422438523,113.732,NA
60,0.5,0,0,"PPD",5,1,4,0.788838313135996,0.281538894724347,0.949860861074782,0.11595688171058,204.604,NA
61,0.5,0,0,"PPD",5,1,4,0.788567214092193,0.281078597453878,0.950233949297027,0.117025641688373,111.037,NA
62,0.5,0,0,"PPD",5,1,4,0.782888543015414,0.287943999229223,0.950393689174738,0.116756422418786,194.052,NA
63,0.5,0,0,"PPD",5,1,4,0.780796919753074,0.275854712761737,0.947858495315126,0.116919864308739,112.083,NA
64,0.5,0,0,"PPD",5,1,4,0.781581588000745,0.282110535264613,0.949365749360774,0.117132868708999,111.283,NA
65,0.5,0,0,"PPD",5,1,4,0.783569723786486,0.27837779145778,0.948402416242594,0.116442566840915,110.991,NA
66,0.5,0,0,"PPD",5,1,4,0.778349664759097,0.27664991068592,0.94982547479034,0.116301866161201,201.062,NA
67,0.5,0,0,"PPD",5,1,4,0.787976737494536,0.27178449900163,0.950877854021779,0.114725383586185,110.188,NA
68,0.5,0,0,"PPD",5,1,4,0.782973685203478,0.287161421477238,0.951277615023309,0.116021887054737,202.049,NA
69,0.5,0,0,"PPD",5,1,4,0.780870531441703,0.287042017662475,0.950898621040467,0.116238025669464,203.316,NA
70,0.5,0,0,"PPD",5,1,4,0.790431565277786,0.282385961229747,0.950624190367242,0.116211110438149,110.219,NA
71,0.5,0,0,"PPD",5,1,4,0.782690836745816,0.278037824622555,0.949055862652925,0.116773583737036,112.646,NA
72,0.5,0,0,"PPD",5,1,4,0.784660241834839,0.270256884262003,0.94859066419688,0.115235544234085,204.462,NA
73,0.5,0,0,"PPD",5,1,4,0.76683291334976,0.279770082390864,0.948364045432488,0.117467035224866,114.017,NA
74,0.5,0,0,"PPD",5,1,4,0.776766735009156,0.275980064135347,0.949398884727163,0.116187827764467,118.109,NA
75,0.5,0,0,"PPD",5,1,4,0.775200201475907,0.273030662942928,0.950325609500984,0.116951776224948,202.652,NA
76,0.5,0,0,"PPD",5,1,4,0.784786958594031,0.280775985361352,0.950583480744089,0.115642190835726,201.515,NA
77,0.5,0,0,"PPD",5,1,4,0.787213768890714,0.282387118831894,0.949076805306997,0.115911850681976,112.823,NA
78,0.5,0,0,"PPD",5,1,4,0.782548663858925,0.285496593443599,0.951760654651234,0.116628208666132,193.758,NA
79,0.5,0,0,"PPD",5,1,4,0.792729596123664,0.281747864072267,0.948847469318366,0.116956875837069,192.266,NA
80,0.5,0,0,"PPD",5,1,4,0.781419521337207,0.284558171891318,0.949331026269007,0.117070235200208,111.441,NA
81,0.5,0,0,"PPD",5,1,4,0.779578221382987,0.284609067633361,0.950480740240568,0.116589618876263,203.009,NA
82,0.5,0,0,"PPD",5,1,4,0.778120716205221,0.278039034699071,0.950077469993646,0.116393246804968,111.178,NA
83,0.5,0,0,"PPD",5,1,4,0.787472025996102,0.285923329561082,0.950852059556529,0.116279795770535,111.998,NA
84,0.5,0,0,"PPD",5,1,4,0.785276997543094,0.279627338009026,0.949215546097503,0.116863336270371,202.653,NA
85,0.5,0,0,"PPD",5,1,4,0.78120172193095,0.277753392391043,0.948825676180792,0.11673758157237,110.86,NA
86,0.5,0,0,"PPD",5,1,4,0.792476662525866,0.27526016202512,0.952285606492634,0.116988995557582,111.782,NA
87,0.5,0,0,"PPD",5,1,4,0.784615593914543,0.277192758515261,0.950130575173108,0.116824803472634,204.8,NA
88,0.5,0,0,"PPD",5,1,4,0.778691540693835,0.276938007950879,0.951077822662694,0.117232907392683,152.859,NA
89,0.5,0,0,"PPD",5,1,4,0.773142113232906,0.278667703738328,0.95122311680443,0.116367864488534,113.046,NA
90,0.5,0,0,"PPD",5,1,4,0.789144971660065,0.276666858807198,0.950446779331125,0.116355037743065,109.694,NA
91,0.5,0,0,"PPD",5,1,4,0.784188433441655,0.284181865466422,0.950013898017867,0.116359041515328,111.918,NA
92,0.5,0,0,"PPD",5,1,4,0.784284862928912,0.28216399855495,0.947776176032178,0.116615628802396,111.578,NA
93,0.5,0,0,"PPD",5,1,4,0.782806497606312,0.285233725804031,0.950149578925558,0.117167698837656,204.034,NA
94,0.5,0,0,"PPD",5,1,4,0.785164971343604,0.280416814545938,0.948204312189251,0.115822877363718,124.19,NA
95,0.5,0,0,"PPD",5,1,4,0.787661544895181,0.277530895894701,0.950839370303553,0.115587843348609,202.709,NA
96,0.5,0,0,"PPD",5,1,4,0.780178805665314,0.28562012778447,0.951565420478448,0.116573459020539,111.37,NA
97,0.5,0,0,"PPD",5,1,4,0.774550840963844,0.285246482118251,0.94980270856158,0.116949647947634,112.192,NA
98,0.5,0,0,"PPD",5,1,4,0.776528331930718,0.286706732840699,0.950288572334156,0.117261618637661,112.157,NA
99,0.5,0,0,"PPD",5,1,4,0.775022946406368,0.278893470585786,0.949979448330876,0.11610500618403,111.803,NA
100,0.5,0,0,"PPD",5,1,4,0.794188759739351,0.278624408468251,0.951334643460938,0.115243665312093,176.088,NA
1,1,0,0,"PPD",5,1,4,0.762403272462122,0.24220989113816,0.938767965388889,0.0970921172923565,110.787,NA
2,1,0,0,"PPD",5,1,4,0.762379795998988,0.238212003329713,0.939245052850905,0.0974842483420383,114.456,NA
3,1,0,0,"PPD",5,1,4,0.764977168078775,0.24229309947243,0.939305743344809,0.0974841309585397,201.507,NA
4,1,0,0,"PPD",5,1,4,0.757558425347619,0.239043748305743,0.939623353820947,0.0973246985429083,126.342,NA
5,1,0,0,"PPD",5,1,4,0.753476120266918,0.242348575292358,0.939634307252801,0.0976973717319644,131.262,NA
6,1,0,0,"PPD",5,1,4,0.761420691847588,0.240859209591915,0.93895543903602,0.0969608797853075,204.689,NA
7,1,0,0,"PPD",5,1,4,0.763459279116721,0.239912040599864,0.938535796132451,0.0969903771083816,197.56,NA
8,1,0,0,"PPD",5,1,4,0.76357488387361,0.236331582080847,0.936292992280087,0.0969187349153962,111.493,NA
9,1,0,0,"PPD",5,1,4,0.756898440548049,0.238818564318305,0.938398070494303,0.0967692597715164,158.783,NA
10,1,0,0,"PPD",5,1,4,0.761345485482965,0.23854123985238,0.939024593256104,0.0972895593466139,109.674,NA
11,1,0,0,"PPD",5,1,4,0.762877916292679,0.241717369377539,0.938510644573184,0.097232623038019,201.164,NA
12,1,0,0,"PPD",5,1,4,0.754570737215445,0.239636475943842,0.938639294618944,0.0973747340763446,162.547,NA
13,1,0,0,"PPD",5,1,4,0.759480352319257,0.242627902104104,0.938841190609189,0.0970308501023724,202.818,NA
14,1,0,0,"PPD",5,1,4,0.756141196445805,0.237754458618503,0.937732490678372,0.0971730257656889,112.617,NA
15,1,0,0,"PPD",5,1,4,0.756751381473975,0.242070297932262,0.938244469235062,0.0970483183531632,202.422,NA
16,1,0,0,"PPD",5,1,4,0.756940595954797,0.242766782876936,0.939388983636349,0.0976616776738455,111.445,NA
17,1,0,0,"PPD",5,1,4,0.764988180363424,0.234756982111939,0.938458864369135,0.0975087156315495,130.529,NA
18,1,0,0,"PPD",5,1,4,0.760924998018883,0.238758286137311,0.936021280035566,0.09703874580808,111.243,NA
19,1,0,0,"PPD",5,1,4,0.758758309931577,0.237105109856156,0.937668299044617,0.0970172978612865,200.477,NA
20,1,0,0,"PPD",5,1,4,0.761442873402438,0.240186302308898,0.937838930258364,0.0971614552907663,112.75,NA
21,1,0,0,"PPD",5,1,4,0.764168789269604,0.238767642381082,0.938692891099118,0.0973906449668042,204.613,NA
22,1,0,0,"PPD",5,1,4,0.753739059361653,0.242559189118608,0.939006916450975,0.0972745544925357,112.225,NA
23,1,0,0,"PPD",5,1,4,0.75750485746434,0.240099159238486,0.938905016454884,0.097145425998646,111.26,NA
24,1,0,0,"PPD",5,1,4,0.75769967287393,0.238832901214263,0.939246227857628,0.0971590432734255,111.119,NA
25,1,0,0,"PPD",5,1,4,0.75668395965723,0.238562530693972,0.938540143489505,0.09704755301223,201.894,NA
26,1,0,0,"PPD",5,1,4,0.756019302488907,0.241511402870644,0.938870363285463,0.0972373010844589,110.182,NA
27,1,0,0,"PPD",5,1,4,0.762025800013776,0.243182585386099,0.939264876969967,0.0974339715122861,112.563,NA
28,1,0,0,"PPD",5,1,4,0.75759598837799,0.24003605082815,0.938377089295613,0.097171919332934,110.822,NA
29,1,0,0,"PPD",5,1,4,0.765557327651317,0.24357584680967,0.939852710399784,0.0974695961512153,204.689,NA
30,1,0,0,"PPD",5,1,4,0.754132891609548,0.242128346527346,0.934676204939407,0.0967897496248454,202.65,NA
31,1,0,0,"PPD",5,1,4,0.765929580150411,0.237427443972271,0.939842544671786,0.0974018507339622,150.905,NA
32,1,0,0,"PPD",5,1,4,0.762844789346162,0.244732508940431,0.938999236744066,0.0973123110914871,136.965,NA
33,1,0,0,"PPD",5,1,4,0.760592049650752,0.239013987394167,0.937284775758881,0.0973741267923913,119.618,NA
34,1,0,0,"PPD",5,1,4,0.760391508933489,0.24254558768125,0.938688300502567,0.0970209027352303,111.258,NA
35,1,0,0,"PPD",5,1,4,0.761534358028478,0.241027073844795,0.93862151036483,0.0973022002670035,110.592,NA
36,1,0,0,"PPD",5,1,4,0.760323611762405,0.242406055340602,0.939388287405657,0.0974972577641234,147.363,NA
37,1,0,0,"PPD",5,1,4,0.759097965205331,0.239674780705476,0.939224239080715,0.0973752801333139,201.818,NA
38,1,0,0,"PPD",5,1,4,0.75992724656254,0.240268147973361,0.938603112003756,0.097304003813624,110.867,NA
39,1,0,0,"PPD",5,1,4,0.763997906120159,0.240114516330639,0.938124745300465,0.0974328354043452,112.23,NA
40,1,0,0,"PPD",5,1,4,0.753373572538163,0.243339541422808,0.93789166137872,0.0971369206805756,111.974,NA
41,1,0,0,"PPD",5,1,4,0.75108280922978,0.239411218106075,0.937039519664279,0.096949897788907,111.712,NA
42,1,0,0,"PPD",5,1,4,0.760153791361698,0.242790466379327,0.937955092409259,0.0972455870405213,111.631,NA
43,1,0,0,"PPD",5,1,4,0.758084008635765,0.241604774547361,0.937730927781135,0.0970857023033233,202.122,NA
44,1,0,0,"PPD",5,1,4,0.76681419717864,0.244062673996247,0.939095697769635,0.0971316920305102,204.971,NA
45,1,0,0,"PPD",5,1,4,0.764083491661361,0.241286273783134,0.939018865573514,0.0974013341790484,201.234,NA
46,1,0,0,"PPD",5,1,4,0.762060359003178,0.241037987642926,0.941079330457543,0.0979997820256838,203.424,NA
47,1,0,0,"PPD",5,1,4,0.754875006190454,0.240751624458177,0.93433472533055,0.0969022065328775,202.261,NA
48,1,0,0,"PPD",5,1,4,0.76037872976011,0.243995148178222,0.938695972573864,0.0972397665349813,170.726,NA
49,1,0,0,"PPD",5,1,4,0.753044249624591,0.239390615704249,0.938815505751479,0.0972995862006416,177.804,NA
50,1,0,0,"PPD",5,1,4,0.757354007273661,0.241363788674185,0.936833740885937,0.0970179843605595,112.948,NA
51,1,0,0,"PPD",5,1,4,0.764191155505692,0.244873781669498,0.939507764274755,0.0974941405846537,202.153,NA
52,1,0,0,"PPD",5,1,4,0.75607560304735,0.242537626095639,0.939136123926494,0.0976469207302777,205.278,NA
53,1,0,0,"PPD",5,1,4,0.766023501004109,0.240889048829947,0.938791702088881,0.0971334124715688,112.308,NA
54,1,0,0,"PPD",5,1,4,0.759100177091311,0.240489998949493,0.938228893733698,0.0972907139143077,111.286,NA
55,1,0,0,"PPD",5,1,4,0.765902977217986,0.239754926551373,0.938148687730157,0.0970235141395736,110.024,NA
56,1,0,0,"PPD",5,1,4,0.75790908776986,0.237259411262614,0.939005912959528,0.0973038872047176,110.982,NA
57,1,0,0,"PPD",5,1,4,0.758320779452013,0.242467864844374,0.938617241945859,0.0974306744072591,202.719,NA
58,1,0,0,"PPD",5,1,4,0.757482668450177,0.242456363253223,0.93822579754282,0.097290023020455,110.26,NA
59,1,0,0,"PPD",5,1,4,0.761948676395347,0.244643996696355,0.939453058935065,0.0976806493762855,112.099,NA
60,1,0,0,"PPD",5,1,4,0.75881814672657,0.240945586031815,0.939127511893121,0.097518307190181,112.19,NA
61,1,0,0,"PPD",5,1,4,0.754886833873836,0.24136493939944,0.938425846890587,0.0973135671774759,110.843,NA
62,1,0,0,"PPD",5,1,4,0.758014522020248,0.239852199922278,0.939095969187159,0.0974983065956688,112.141,NA
63,1,0,0,"PPD",5,1,4,0.765288580836037,0.242237851461269,0.93898036297571,0.0973766665857811,199.836,NA
64,1,0,0,"PPD",5,1,4,0.757728578687129,0.240173375295325,0.938841186035061,0.0970809296196253,110.163,NA
65,1,0,0,"PPD",5,1,4,0.760127046908247,0.241271077002389,0.936754034904847,0.0969286248794125,203.832,NA
66,1,0,0,"PPD",5,1,4,0.763783373989398,0.237246307683604,0.939235245952479,0.0971941990666075,136.41,NA
67,1,0,0,"PPD",5,1,4,0.757121366000771,0.240505072989743,0.937586174390526,0.0972761657146705,111.89,NA
68,1,0,0,"PPD",5,1,4,0.761011091798203,0.240650999295693,0.937321043372322,0.0973494071235036,201.593,NA
69,1,0,0,"PPD",5,1,4,0.764081389131703,0.237572179780004,0.939303000907836,0.0973153991959983,112.144,NA
70,1,0,0,"PPD",5,1,4,0.759043189142779,0.240716083389884,0.938505535598435,0.0971577951919562,111.844,NA
71,1,0,0,"PPD",5,1,4,0.76129068100428,0.236773233577912,0.938472230623069,0.0973167695015559,149.672,NA
72,1,0,0,"PPD",5,1,4,0.758951316164409,0.241289789280284,0.938478265365849,0.097095557943888,110.799,NA
73,1,0,0,"PPD",5,1,4,0.758785379951859,0.240758815933009,0.93949893273698,0.0975549154027316,111.797,NA
74,1,0,0,"PPD",5,1,4,0.763012012205291,0.241559344273346,0.938084810641583,0.0969098038739232,197.018,NA
75,1,0,0,"PPD",5,1,4,0.764462722818124,0.240646267071431,0.938228892851819,0.0971792116827049,157.414,NA
76,1,0,0,"PPD",5,1,4,0.761070749579354,0.240473897909922,0.940017800181985,0.0978142160975306,148.697,NA
77,1,0,0,"PPD",5,1,4,0.759973154176384,0.237281158536416,0.938184925457538,0.0969637974646189,113.116,NA
78,1,0,0,"PPD",5,1,4,0.760557341333344,0.24002505919907,0.937537979916995,0.097413149269611,204.26,NA
79,1,0,0,"PPD",5,1,4,0.76384165502289,0.239960401085795,0.938396830744193,0.0971105448888489,111.047,NA
80,1,0,0,"PPD",5,1,4,0.7613392289544,0.244715364153382,0.939611222113498,0.0974460708413335,156.067,NA
81,1,0,0,"PPD",5,1,4,0.76457876453494,0.245634833931449,0.938781921659193,0.097024056142432,111.413,NA
82,1,0,0,"PPD",5,1,4,0.759662184763305,0.238650511101818,0.938782640521966,0.0971451897225686,133.128,NA
83,1,0,0,"PPD",5,1,4,0.760582309785872,0.239933703001478,0.938994967627328,0.0973125522071542,202.869,NA
84,1,0,0,"PPD",5,1,4,0.760122856073898,0.237749122412249,0.938628937810981,0.0970086397430749,109.782,NA
85,1,0,0,"PPD",5,1,4,0.756443813461572,0.241148538126079,0.937878629559819,0.0969019403435582,202.656,NA
86,1,0,0,"PPD",5,1,4,0.756808680911218,0.240661670745115,0.939237995848725,0.0970646963835381,133.165,NA
87,1,0,0,"PPD",5,1,4,0.759244938201041,0.245482761824792,0.940783704920562,0.0972588355696678,111.691,NA
88,1,0,0,"PPD",5,1,4,0.761505683920815,0.239822380905535,0.939799194359943,0.0974800501150404,200.088,NA
89,1,0,0,"PPD",5,1,4,0.759593609988369,0.236695377056426,0.938437491093886,0.0967975256254095,205.053,NA
90,1,0,0,"PPD",5,1,4,0.759779126224251,0.239420730116661,0.93934779680441,0.0974887787226023,117.616,NA
91,1,0,0,"PPD",5,1,4,0.756075186989443,0.238167149394565,0.938210895340158,0.0969407168384198,110.518,NA
92,1,0,0,"PPD",5,1,4,0.758163598397631,0.240906518410862,0.938373467483429,0.0971196147753138,111.18,NA
93,1,0,0,"PPD",5,1,4,0.761827419695085,0.240869882774885,0.93921362291178,0.0972772359662964,110.597,NA
94,1,0,0,"PPD",5,1,4,0.760615871395168,0.240682979978401,0.938652628768101,0.0976041380564377,108.922,NA
95,1,0,0,"PPD",5,1,4,0.759483952883409,0.242075762095776,0.939324797695455,0.0971418251676427,157.762,NA
96,1,0,0,"PPD",5,1,4,0.7605946977995,0.238219637757983,0.93859048643335,0.0970328933799197,111.186,NA
97,1,0,0,"PPD",5,1,4,0.760758274399125,0.241634564251109,0.939448018910626,0.0972855444806617,110.449,NA
98,1,0,0,"PPD",5,1,4,0.761368890009617,0.240706738490584,0.940146495511305,0.0975098136490085,110.758,NA
99,1,0,0,"PPD",5,1,4,0.764515084162924,0.238525853416596,0.938875510072514,0.0970361983643583,205.093,NA
100,1,0,0,"PPD",5,1,4,0.756865261552706,0.238933877111715,0.937980201705378,0.0969547290320486,115.518,NA
1,2,0,0,"PPD",5,1,4,0.756249437746594,0.231013742341653,0.936944138441858,0.0930360440683035,136.371,NA
2,2,0,0,"PPD",5,1,4,0.755195463821453,0.231070635480104,0.936256392137608,0.09271058714027,112.491,NA
3,2,0,0,"PPD",5,1,4,0.755327366340924,0.229862646128517,0.936399377216282,0.0927617783052843,200.868,NA
4,2,0,0,"PPD",5,1,4,0.756405304361498,0.230528449711239,0.937253374208334,0.0930115327983572,109.396,NA
5,2,0,0,"PPD",5,1,4,0.751731365880297,0.2292552209796,0.934710513369769,0.0926276244981988,111.483,NA
6,2,0,0,"PPD",5,1,4,0.757000900305053,0.232749932028314,0.936900866591023,0.0932038920123157,111.495,NA
7,2,0,0,"PPD",5,1,4,0.755594577234327,0.22844523438665,0.937142821011584,0.0931595040623298,185.002,NA
8,2,0,0,"PPD",5,1,4,0.754014784622033,0.23091671153376,0.936276286621126,0.092729159521679,109.802,NA
9,2,0,0,"PPD",5,1,4,0.752577637434862,0.230010262102393,0.935461108377648,0.0926547511554525,119.08,NA
10,2,0,0,"PPD",5,1,4,0.755113870713459,0.231993022517523,0.935698284996706,0.0927563327017365,110.434,NA
11,2,0,0,"PPD",5,1,4,0.752823756049558,0.231784086967555,0.93391091378571,0.0927802466549265,108.898,NA
12,2,0,0,"PPD",5,1,4,0.753416013060676,0.22800777108379,0.936368909020927,0.0928044634513715,111.57,NA
13,2,0,0,"PPD",5,1,4,0.752059558414597,0.22939027245202,0.935142267284196,0.0924986249824102,204.045,NA
14,2,0,0,"PPD",5,1,4,0.754499381895288,0.229790854240133,0.936464074041304,0.0927878546776503,111.486,NA
15,2,0,0,"PPD",6,6,3,0.807032931170432,0.268832343206284,1.00280039580539,0.106921224507998,201.41,NA
16,2,0,0,"PPD",5,1,4,0.750529118629467,0.232016402341353,0.933699600267177,0.092526706418455,184.637,NA
17,2,0,0,"PPD",5,1,4,0.755377529519217,0.229801628761491,0.93661583893679,0.092780685870073,115.109,NA
18,2,0,0,"PPD",5,1,4,0.75469954757908,0.230673009045263,0.936963907397838,0.092896161453481,111.846,NA
19,2,0,0,"PPD",5,1,4,0.755430518360732,0.229721284083525,0.937044558964789,0.0929977942318324,203.942,NA
20,2,0,0,"PPD",5,1,4,0.75416575089045,0.23075305392444,0.937297069630538,0.092987690217446,112.435,NA
21,2,0,0,"PPD",5,1,4,0.753692723656912,0.2297255416946,0.93643943848375,0.0927828571476644,117.24,NA
22,2,0,0,"PPD",6,6,3,0.808780661422009,0.267787088841314,1.00288283768279,0.106976527213615,111.178,NA
23,2,0,0,"PPD",5,1,4,0.755843320130524,0.23030431870041,0.935461839598292,0.0925797307921355,147.478,NA
24,2,0,0,"PPD",5,1,4,0.753268323461135,0.228040797876843,0.933933240550439,0.0922464079756555,110.973,NA
25,2,0,0,"PPD",6,6,3,0.807515940606714,0.269471601064022,1.00278498508018,0.106976715434949,110.377,NA
26,2,0,0,"PPD",5,1,4,0.755487734377477,0.232770512380353,0.936616391781882,0.0928093808879125,186.683,NA
27,2,0,0,"PPD",5,1,4,0.75201764406666,0.231695325504388,0.936488449871799,0.0928916445399445,153.945,NA
28,2,0,0,"PPD",6,6,3,0.806049850195129,0.268653446918252,1.00261426590338,0.106899852189466,145.562,NA
29,2,0,0,"PPD",5,1,4,0.755197889216309,0.230340108403554,0.936292592200843,0.0928228059128232,116.335,NA
